country,year,sex,list,agf,cause,m0,m1,m5,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,m75,m80,m85p,m85,m90p,m90,m95p,m95,m100p
CAN,2019,1,interm-ICD-10,1,I036,5.246,0,0,0,0,1.555,5.187,9.11,17.126,24.209,29.439,44.075,63.097,119.865,193.665,347.682,475.068,851.675,1959.826,.,.,.,.,.,.
CAN,2019,1,interm-ICD-10,1,I037,0,3.759,0.96,0,0.927,0.777,0,4.555,3.114,5.844,5.047,8.815,18.342,32.396,42.272,47.745,95.75,192.129,634.259,.,.,.,.,.,.
CAN,2019,1,interm-ICD-10,1,I038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
CAN,2019,1,interm-ICD-10,1,I039,20.986,1.253,0.96,1.934,0.927,2.332,5.928,4.555,10.898,18.366,29.439,41.671,63.097,84.229,152.376,290.143,524.784,1195.786,4577.402,.,.,.,.,.,.
CAN,2019,1,interm-ICD-10,1,I040,0,0,0,0,0,0,0,0.759,0,0,0.841,0,3.668,0.81,1.966,4.897,9.207,20.073,63.761,.,.,.,.,.,.
CAN,2019,1,interm-ICD-10,1,I041,0,0,0.96,1.934,1.854,0.777,2.964,3.796,2.335,0.835,10.934,52.89,131.33,328.818,640.961,1071.203,1880.016,3200.234,6849.324,.,.,.,.,.,.
CAN,2019,1,interm-ICD-10,1,I042,5.246,0,0,0.967,0.927,0,0.741,4.555,3.892,11.687,9.252,20.034,54.293,101.237,250.683,498.262,928.039,1557.103,3993.482,.,.,.,.,.,.
CAN,2019,1,interm-ICD-10,1,I043,0,0,0,0,0.927,0.777,1.482,0.759,2.335,3.339,2.523,6.411,14.674,18.628,34.407,37.951,51.558,108.969,181.217,.,.,.,.,.,.
CAN,2019,1,interm-ICD-10,1,I044,10.493,2.506,0.96,0,0,0.777,11.857,13.665,31.917,59.271,104.298,166.682,279.535,333.677,479.738,473.778,543.198,665.282,600.7,.,.,.,.,.,.
CAN,2019,1,interm-ICD-10,1,I045,0,1.253,1.921,0,8.342,3.887,10.375,6.073,14.012,25.879,37.009,54.492,97.58,170.888,277.225,445.62,727.332,1499.751,4104.225,.,.,.,.,.,.
CAN,2019,1,interm-ICD-10,1,I046,5.246,0,0,0,0,0,0,0.759,2.335,1.67,2.523,6.411,5.136,12.148,15.729,35.503,62.606,123.307,406.06,.,.,.,.,.,.
CAN,2019,1,interm-ICD-10,1,I047,5.246,1.253,0,0,0,0,0.741,3.037,1.557,3.339,5.047,12.822,24.945,46.974,70.781,100.387,189.659,355.582,859.102,.,.,.,.,.,.
CAN,2019,1,interm-ICD-10,1,I048,0,1.253,0,0,0.927,1.555,1.482,0.759,4.671,10.018,17.663,24.041,43.288,80.18,168.105,330.543,668.409,1333.431,4735.128,.,.,.,.,.,.
CAN,2019,1,interm-ICD-10,1,I049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
CAN,2019,1,interm-ICD-10,1,I050,3100.619,3.759,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
CAN,2019,1,interm-ICD-10,1,I051,986.322,22.554,10.564,5.803,8.342,4.665,8.152,8.351,11.677,9.183,21.028,20.835,35.217,46.974,34.407,23.26,9.207,37.279,63.761,.,.,.,.,.,.
CAN,2019,1,interm-ICD-10,1,I052,0,15.036,3.841,13.541,79.711,108.84,80.774,85.026,67.726,80.976,73.177,79.334,100.515,85.039,106.171,86.92,141.784,131.909,174.505,.,.,.,.,.,.
CAN,2019,1,interm-ICD-10,1,I053,125.913,31.325,12.484,11.607,74.15,188.916,310.499,328.715,372.884,325.572,312.053,364.618,379.316,378.222,359.803,493.366,905.943,1855.333,6295.606,.,.,.,.,.,.
CAN,2019,1,interm-ICD-10,1,I054,0,0,0,15.476,129.763,207.574,220.832,222.433,220.305,234.579,259.063,258.037,272.198,253.498,189.732,184.859,165.721,200.732,281.893,.,.,.,.,.,.
CAN,2019,1,interm-ICD-10,1,I055,26.232,3.759,1.921,2.902,34.294,53.643,41.499,33.403,28.025,27.548,26.916,25.643,13.94,20.247,4.915,6.121,9.207,5.735,10.068,.,.,.,.,.,.
CAN,2019,1,interm-ICD-10,1,I056,15.739,3.759,0.96,0,6.488,10.884,14.821,10.628,14.791,13.357,18.505,12.822,11.739,16.198,8.848,6.121,18.413,17.206,13.423,.,.,.,.,.,.
CAN,2019,1,interm-ICD-10,1,I057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983,2.448,11.048,40.146,355.722,.,.,.,.,.,.
CAN,2019,1,interm-ICD-10,1,I058,382.987,18.795,5.762,6.771,31.514,65.304,72.623,94.135,80.96,82.645,103.457,122.608,157.743,161.979,171.054,214.241,289.092,447.345,1345.703,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I000,3924.977,154.146,77.247,91.312,244.512,321.638,392.608,521.608,675.795,910.394,1397.361,2247.685,3508.788,5399.757,8451.452,13694.203,23097.503,41604.793,120779.501,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I001,0,2.635,0,0,0,0.849,0.788,0,0,0,0.83,3.178,5.804,10.98,24.068,33.743,65.993,192.762,540.198,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I002,0,0,0,0,0.974,0,0,0,0,1.636,0.83,0,0,0.784,0,3.374,8.048,6.803,13.222,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I003,16.538,0,1.003,0,0.974,0.849,0,0.779,2.328,4.09,8.298,14.301,20.316,35.293,56.466,96.731,185.102,371.917,1155.947,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I004,0,0,0,0,0,0,0.788,0,5.431,1.636,4.149,10.329,7.256,15.686,12.96,10.123,6.438,20.41,32.11,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I005,0,0,0,0,0,0,0.788,0.779,3.879,1.636,2.489,2.384,2.902,0.784,0.926,1.125,3.219,0,0,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I006,27.563,11.857,2.006,0,2.922,1.697,0,3.893,1.552,3.272,4.979,10.329,9.432,21.96,36.101,41.617,69.212,138.335,364.539,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I007,0,0,0,0,0,0.849,0,0.779,1.552,3.272,9.957,12.712,18.864,36.861,39.804,66.362,101.404,115.657,173.77,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I008,0,0,0,0,0,0,0,0.779,0.776,2.454,4.979,10.329,20.316,41.567,59.243,84.359,131.986,126.996,186.991,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I009,0,0,0,0,0,0,1.577,3.893,3.879,12.269,11.617,23.041,36.278,38.43,74.98,105.729,173.835,256.26,345.651,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I010,0,0,0,0,0.974,0.849,0.788,7.785,17.845,45.806,60.574,112.821,145.837,221.167,325.839,489.28,820.887,1269.96,2474.332,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I011,0,0,0,0,0.974,0,0.788,3.114,3.879,9.816,26.553,54.822,112.461,173.326,275.852,420.668,605.203,873.097,1069.062,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I012,0,0,0,0,0,0.849,0.788,0,6.207,13.905,19.085,43.698,82.713,126.269,193.467,278.946,392.738,698.478,1002.954,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I013,0,0,0,0,0,0,0.788,3.114,10.086,29.447,62.234,149.369,446.942,799.964,1239.485,1918.876,2591.427,2855.142,2906.868,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I014,0,0,0,0,0.974,1.697,1.577,3.893,6.207,3.272,10.787,17.479,32.65,29.803,47.21,67.487,98.185,147.406,379.649,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I015,0,0,0,0,0,0.849,1.577,32.698,48.105,97.338,160.149,278.081,330.853,399.198,530.414,702.988,939.996,1315.316,2228.787,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I016,0,0,0,0,0.974,2.546,3.153,11.678,22.501,41.716,48.957,66.739,117.54,163.914,210.129,289.069,323.526,408.201,470.312,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I017,0,0,0,0,0.974,0,0.788,5.45,6.207,21.267,46.468,66.739,113.912,166.267,236.048,287.944,429.758,453.557,511.866,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I019,0,0,0,0,0,0.849,0,1.557,0.776,4.908,6.638,11.123,15.962,24.313,34.25,49.49,85.308,104.318,251.211,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I020,0,0,1.003,0,0,0,0,0,0.776,4.09,5.809,8.74,23.943,16.47,48.135,75.36,152.91,224.511,530.754,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I021,0,0,1.003,0,0,0,0,0.779,2.328,5.726,8.298,14.301,39.906,47.057,77.757,121.476,180.273,312.954,481.645,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I022,5.513,3.952,4.013,5.017,6.819,1.697,4.73,4.671,2.328,5.726,9.957,20.657,38.454,48.625,97.196,169.842,289.725,380.988,627.083,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I023,16.538,5.27,10.032,15.052,23.38,13.578,12.614,22.577,36.467,44.17,83.808,123.944,243.061,387.434,544.299,904.324,1313.419,2195.216,3448.954,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I024,11.025,2.635,0,1.003,1.948,1.697,1.577,3.114,5.431,3.272,5.809,6.356,10.883,19.607,29.622,44.991,64.383,129.264,492.978,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I025,0,0,0,0,0,2.546,4.73,9.342,17.845,17.995,28.213,55.616,92.871,134.896,241.602,368.928,584.278,1002.361,2245.787,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I026,71.664,9.222,3.01,3.01,2.922,4.243,7.095,10.121,8.535,9.816,15.766,21.452,39.18,54.115,98.122,119.227,259.143,439.95,1248.499,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I027,0,0,0,0,0.974,0,2.365,2.336,6.983,12.269,15.766,17.479,18.864,23.528,26.845,24.745,28.972,29.481,32.11,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I028,0,0,0,0,0,5.941,7.095,5.45,8.535,5.726,6.638,7.151,4.353,3.921,1.851,3.374,3.219,2.268,0,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I029,0,0,2.006,0,0,0.849,3.942,4.671,3.879,5.726,1.66,9.534,13.786,35.293,140.703,469.033,1398.727,4424.45,22814.85,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I030,55.126,7.905,8.026,10.034,2.922,12.73,12.614,18.684,22.501,41.716,58.915,71.506,135.679,222.735,394.339,678.243,1379.412,2646.506,7636.43,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I031,0,0,0,0,0,0.849,0.788,0.779,1.552,2.454,2.489,5.562,6.53,9.411,28.696,35.993,85.308,145.138,360.761,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I032,0,0,0,0,0,0,0,0,2.328,6.544,13.277,12.712,21.767,51.762,85.162,139.473,278.458,594.16,2682.1,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I033,0,0,0,0,0.974,1.697,0.788,3.893,10.862,26.993,62.234,122.355,198.077,410.178,682.226,1230.51,1971.738,4215.813,13725.931,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I034,22.05,11.857,2.006,2.007,4.871,10.184,11.037,21.799,23.277,30.265,48.128,67.534,111.01,173.326,304.548,600.633,1239.378,2644.238,11550.03,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I035,0,2.635,1.003,1.003,0.974,2.546,5.519,12.456,14.742,22.903,46.468,73.095,100.852,175.678,303.623,588.26,1207.187,2374.371,8510.946,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I036,5.513,0,1.003,0,0.974,2.546,2.365,4.671,3.104,7.362,16.596,21.452,20.316,48.625,91.642,165.343,312.259,621.373,1656.48,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I037,5.513,3.952,0,2.007,1.948,0.849,3.153,3.114,1.552,2.454,7.468,7.151,20.316,20.391,30.547,49.49,75.65,158.745,536.42,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I039,38.588,5.27,1.003,1.003,0,1.697,3.153,3.114,6.207,11.451,11.617,30.986,33.376,71.369,95.345,184.464,320.307,868.562,3771.939,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I040,5.513,3.952,0,0,0,0,0,0,0.776,1.636,0,0.795,0.726,0.784,2.777,5.624,6.438,9.071,86.885,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I041,0,0,1.003,0,0,1.697,0.788,2.336,3.104,8.18,11.617,44.493,115.363,266.655,487.833,894.201,1727.082,2508.171,4576.569,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I042,5.513,3.952,1.003,0,0.974,0,2.365,3.893,3.104,9.816,14.106,19.068,39.18,60.389,132.372,247.452,473.217,934.328,2245.787,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I043,0,0,0,0,0,0.849,0.788,0,0,2.454,4.979,3.973,7.256,7.843,8.331,25.87,41.849,79.372,205.88,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I044,0,0,0,0,0.974,1.697,6.307,17.127,27.156,31.901,65.553,102.493,148.013,176.463,249.008,287.944,326.745,342.436,390.982,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I045,5.513,1.317,2.006,1.003,2.922,1.697,3.942,7.785,9.311,7.362,29.872,38.137,68.928,109.799,176.805,350.932,692.12,1322.119,4128.923,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I046,0,0,0,0,0.974,0.849,0,0,0,3.272,2.489,10.329,3.628,12.548,21.291,26.995,43.459,126.996,423.092,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I047,0,0,1.003,0,0,3.395,1.577,0.779,6.983,8.998,15.766,25.425,35.552,65.095,95.345,146.221,228.561,392.327,995.399,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I048,11.025,0,0,0,0,0,4.73,3.114,5.431,6.544,10.787,29.397,31.199,62.742,133.298,240.703,494.142,1059.056,3363.958,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I049,0,0,0,0,0,1.697,8.672,6.228,6.207,1.636,0.83,0,0,0,0,0,0,0,0,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I050,2331.833,0,2.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I051,799.328,21.08,13.042,2.007,7.793,5.092,6.307,7.007,7.759,10.634,19.085,23.835,32.65,34.508,36.101,21.371,17.705,36.285,33.998,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I052,11.025,13.175,5.016,5.017,41.888,44.978,30.746,29.584,23.277,20.449,27.383,38.137,26.846,33.724,43.507,56.239,64.383,79.372,84.996,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I053,88.202,22.397,6.019,10.034,34.095,77.227,108.007,130.013,124.141,112.061,137.745,154.931,149.464,138.033,186.062,291.318,534.381,1442.312,5613.522,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I054,0,0,1.003,19.065,78.906,72.984,81.99,55.275,66.726,71.163,67.213,96.136,84.164,75.291,54.615,40.492,33.801,47.623,24.554,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I055,11.025,1.317,4.013,3.01,0.974,6.789,11.826,10.121,5.431,7.362,6.638,8.74,3.628,7.059,5.554,3.374,9.657,11.339,11.333,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I056,5.513,2.635,0,1.003,0.974,4.243,2.365,7.007,14.742,8.18,2.489,9.534,8.707,8.627,4.628,7.873,3.219,13.607,9.444,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926,3.374,11.267,56.695,636.527,.,.,.,.,.,.
CAN,2019,2,interm-ICD-10,1,I058,374.857,17.127,4.013,10.034,15.586,22.914,24.439,29.584,51.208,34.354,42.319,57.205,60.221,79.212,93.494,122.601,212.465,378.72,1486.488,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I000,4454.188,166.976,79.977,100.471,350.523,543.692,669.243,794.084,964.469,1237.791,1809.921,2856.162,4530.077,6998.613,10842.854,17159.847,27983.619,49143.753,129028.545,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I001,2.688,1.284,0,0,0,0.811,0.382,0,1.166,0,2.089,2.793,7.296,13.547,22.884,32.241,68.707,169.688,510.018,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I002,0,0,0,0,0.475,0,0.382,0,0,1.653,0.835,1.197,1.094,1.195,2.861,3.517,10.306,12.663,31.423,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I003,18.817,0,0.981,0,0.95,1.623,0,2.691,3.886,4.545,11.696,13.166,20.794,34.664,60.071,118.413,206.981,398.894,1217.034,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I004,0,0,0,0,0,0,0.764,0,4.274,4.131,6.683,10.772,16.416,23.906,26.698,19.345,9.447,21.528,27.797,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I005,0,0,0,0,0,0.406,0.382,0.384,3.886,6.61,3.759,8.378,4.742,5.18,3.337,3.517,3.435,3.799,0,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I006,29.569,10.918,1.472,0.985,2.85,2.029,1.528,2.691,1.943,3.305,5.848,8.777,14.957,25.102,42.908,49.241,84.166,177.286,374.658,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I007,0,0.642,0,0,0,1.217,0.764,1.537,2.332,6.61,17.126,27.528,49.613,82.477,95.828,142.447,165.756,174.754,263.469,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I008,0,0,0,0,0,0,0,1.537,3.886,8.263,16.291,35.508,68.582,115.548,165.911,203.998,270.535,329.246,358.946,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I009,0,0,0,0,0,0,2.292,3.844,4.663,11.155,15.037,30.72,51.437,71.321,116.328,158.274,243.052,360.904,512.435,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I010,0,0,0,0,0.475,1.623,2.292,12.684,22.149,49.165,75.187,128.067,191.52,290.463,441.953,658.303,969.632,1608.24,2836.523,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I011,0,0,0,0,0.475,0,1.528,3.075,3.109,10.329,29.657,64.233,129.504,221.533,320.38,498.27,694.802,896.562,1203.74,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I012,0,0.642,0.491,0,0.475,0.811,1.91,3.459,7.383,18.179,21.721,56.254,122.573,207.986,315.612,423.237,586.588,823.115,1140.894,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I013,0,0,0,0,0.475,0.811,1.528,3.075,9.715,26.028,55.555,165.569,448.703,874.578,1420.255,2174.804,2986.19,3469.745,3809.425,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I014,0,0,0,0,0.95,1.217,1.528,4.612,6.606,7.437,17.126,24.337,38.669,55.782,86.77,123.102,183.792,295.055,624.833,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I015,0,0,0,0,0,0.406,0.764,16.143,24.092,50.404,81.453,139.636,166.713,204.799,275.088,370.479,504.14,743.336,1439.412,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I016,0,0,0,0,0.475,1.217,1.528,5.765,11.269,21.071,24.645,33.513,59.097,83.274,108.224,150.654,172.627,227.939,300.935,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I017,0,0,0,0,0.475,0,0.382,2.691,3.109,10.742,23.392,33.513,57.273,84.469,121.573,150.067,229.311,253.266,327.524,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I018,0,0,0,0,0,0,0,0.384,0,0.413,3.342,8.378,31.738,85.266,163.527,342.927,575.424,1118.17,2067.87,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I019,0,0,0,0,0.475,1.623,1.91,2.306,2.72,4.131,5.848,7.58,11.309,15.539,22.408,32.827,56.684,67.116,174.035,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I020,0,0,0.491,0,0,0,0,0.384,1.166,2.892,7.519,10.772,26.266,44.625,89.63,155.343,267.958,491.336,999.491,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I021,0,1.284,0.491,0.493,0,0,0,1.153,3.497,7.85,10.86,30.72,62.016,89.251,142.073,228.618,300.594,444.482,698.556,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I022,2.688,5.78,4.416,4.433,4.75,5.68,4.966,6.918,3.497,8.263,16.708,27.528,41.222,72.118,138.736,233.894,389.055,528.06,830.29,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I023,24.193,11.56,15.21,16.253,25.648,17.041,19.863,30.364,45.076,55.775,104.844,169.558,301.689,475.34,723.715,1170.056,1753.753,2754.269,4134.531,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I024,13.441,2.569,0,1.97,0.95,2.029,3.82,1.922,5.829,4.958,6.266,7.58,10.944,17.93,30.989,50.999,73.86,134.231,518.478,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I025,0,0,0,0,0.95,4.057,5.73,13.837,17.098,32.226,50.125,77.398,139.353,199.22,321.81,523.477,782.404,1246.069,2589.974,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I026,67.203,8.349,3.435,3.448,2.85,3.652,7.64,8.84,10.88,14.873,21.721,39.896,54.72,70.922,118.712,170.584,295.441,471.075,1291.965,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I027,0,0,0,0,0.475,0.811,3.438,7.303,8.937,14.873,25.48,35.508,52.531,58.969,71.513,58.62,69.566,72.181,64.054,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I028,0,0,0,0,0,3.246,6.112,6.15,8.16,7.437,7.519,13.565,9.12,6.773,6.198,2.931,4.294,3.799,4.834,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I029,0,0.642,0.981,0.985,0.475,0.811,2.292,2.306,3.109,3.718,3.342,8.777,14.592,41.438,148.271,505.305,1484.936,4575.252,21529.535,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I030,61.826,8.991,6.869,8.865,9.974,14.201,16.044,21.14,28.755,37.183,62.656,90.963,148.473,234.283,430.034,796.06,1619.774,2999.937,7832.767,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I031,0,0,0.491,0,0,0.406,0.382,0.769,1.554,2.892,2.924,5.984,5.472,9.164,19.07,36.344,74.719,126.633,321.481,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I032,0,0,0,0,0,0,0,1.922,3.497,9.089,20.885,32.715,50.707,76.102,113.945,167.067,296.3,644.562,2470.325,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I033,0,0,0,0,2.375,1.623,3.438,9.225,34.584,69.409,154.134,303.21,509.625,880.554,1333.009,2032.943,3136.488,5802.326,15620.818,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I034,21.505,8.991,1.472,1.478,6.175,13.389,14.898,21.908,29.144,47.512,64.744,103.331,162.336,244.643,410.01,784.922,1454.877,3113.907,11793.264,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I035,5.376,1.927,0.981,3.94,0.95,2.434,6.494,11.915,15.543,24.789,53.466,77.797,121.843,203.205,374.73,682.924,1360.404,2616.239,8223.137,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I036,5.376,0,0.491,0,0.475,2.029,3.82,6.918,10.103,15.7,22.974,32.715,41.587,83.673,141.12,252.652,388.196,723.075,1765.726,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I037,2.688,3.853,0.491,0.985,1.425,0.811,1.528,3.844,2.332,4.131,6.266,7.979,19.334,26.297,36.233,48.655,85.025,173.487,571.655,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I039,29.569,3.211,0.981,1.478,0.475,2.029,4.584,3.844,8.549,14.873,20.468,36.305,48.154,77.696,123.003,235.066,415.679,1013.064,4062.017,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I040,2.688,1.927,0,0,0,0,0,0.384,0.389,0.826,0.418,0.399,2.189,0.797,2.384,5.276,7.73,13.93,78.557,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I041,0,0,0.981,0.985,0.95,1.217,1.91,3.075,2.72,4.545,11.278,48.673,123.302,297.237,562.095,978.955,1798.413,2813.786,5395.074,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I042,5.376,1.927,0.491,0.493,0.95,0,1.528,4.228,3.497,10.742,11.696,19.549,46.694,80.485,189.749,367.548,685.355,1209.346,2875.197,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I043,0,0,0,0,0.475,0.811,1.146,0.384,1.166,2.892,3.759,5.186,10.944,13.149,20.977,31.655,46.377,92.442,196.998,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I044,5.376,1.284,0.491,0,0.475,1.217,9.168,15.374,29.533,45.446,84.794,134.45,213.408,253.807,360.904,376.927,427.703,485.005,466.51,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I045,2.688,1.284,1.963,0.493,5.7,2.84,7.258,6.918,11.658,16.526,33.416,46.279,83.174,139.853,225.505,396.272,708.544,1400.562,4120.028,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I046,2.688,0,0,0,0.475,0.406,0,0.384,1.166,2.479,2.506,8.378,4.378,12.352,18.593,31.069,52.389,125.367,416.958,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I047,2.688,0.642,0.491,0,0,1.623,1.146,1.922,4.274,6.197,10.443,19.15,30.278,56.18,83.432,124.275,210.416,376.1,946.313,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I048,5.376,0.642,0,0,0.475,0.811,3.056,1.922,5.052,8.263,14.202,26.73,37.21,71.321,150.178,283.721,575.424,1180.22,3857.768,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I049,0,0,0,0,0,0.811,4.202,3.075,3.109,0.826,0.418,0,0,0,0,0,0,0,0,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I050,2725.737,1.927,1.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
CAN,2019,3,interm-ICD-10,1,I051,895.139,21.835,11.776,3.94,8.074,4.869,7.258,7.687,9.715,9.916,20.05,22.342,33.926,40.641,35.28,22.276,13.741,36.724,44.717,.,.,.,.,.,.
